full_text,category,user_id_str,username,created_at,tokenized,stemmed,tweet_english,klasifikasi
hai coders melalui program studi independen bersertifikat ismail cindy membuktikan dicoding selalu konsisten terus memberikan terbaik mahasiswa bertalenta indonesia,administrasi,2826650155,dicoding,Fri May 10 08:01:48 +0000 2024,"['hai', 'coders', 'melalui', 'program', 'studi', 'independen', 'bersertifikat', 'ismail', 'cindy', 'membuktikan', 'dicoding', 'selalu', 'konsisten', 'terus', 'memberikan', 'terbaik', 'mahasiswa', 'bertalenta', 'indonesia']",hai coders lalu program studi independen sertifikat ismail cindy bukti dicoding selalu konsisten terus beri baik mahasiswa talenta indonesia,Hai Coders through the Independent Certified Study Program Ismail Cindy proves that dicoding is always consistent in providing the best Indonesian talented students,Positif
info msib batch halo mahasiswa mrl pendaftaran kampus merdeka magang studi independen bersetifikat batch dibuka,administrasi,235234577,mrl_upi,Fri May 10 07:53:40 +0000 2024,"['info', 'msib', 'batch', 'halo', 'mahasiswa', 'mrl', 'pendaftaran', 'kampus', 'merdeka', 'magang', 'studi', 'independen', 'bersetifikat', 'batch', 'dibuka']",info msib batch halo mahasiswa mrl daftar kampus merdeka magang studi independen bersetifikat batch buka,Info Msib Batch Hello MRL Student Registration of Merdeka Campus Independent Study of Independent Set of Batch Opened,Netral
magang studi independen bersertifikat doain aku lolos wkwk,pengalaman keseluruhan,1.41E+18,iciispace,Fri May 10 05:00:04 +0000 2024,"['magang', 'studi', 'independen', 'bersertifikat', 'doain', 'aku', 'lolos', 'wkwk']",magang studi independen sertifikat doain aku lolos wkwk,Internship for Independent Certified Doain I Passed Wkwk,Netral
ngerjain ta ngerjain project studi independen ato ngerjain project kerjaan kalo hari istirahat ppkm planga plongo kaya meong ovt,proses belajar mengajar,1.36E+18,awantaroo,Fri May 10 03:39:56 +0000 2024,"['ngerjain', 'ta', 'ngerjain', 'project', 'studi', 'independen', 'ato', 'ngerjain', 'project', 'kerjaan', 'kalo', 'hari', 'istirahat', 'ppkm', 'planga', 'plongo', 'kaya', 'meong', 'ovt']",ngerjain ta ngerjain project studi independen ato ngerjain project kerja kalo hari istirahat ppkm planga plongo kaya meong ovt,Working on working on an independent study project or working on work projects if the rest day PPKM PLONGA PLONGO RICH MEONG OVT,Positif
madt pernah ikut mbkm program studi independen gak review dong tia,pengalaman keseluruhan,1.19E+18,jembermfs,Fri May 10 03:10:01 +0000 2024,"['madt', 'pernah', 'ikut', 'mbkm', 'program', 'studi', 'independen', 'gak', 'review', 'dong', 'tia']",madt pernah ikut mbkm program studi independen gak review dong tia,Madt has participated in the MBKM Independent Study Program not reviewing Dong Tia,Netral
beasiswa kipk sering telat turun bu bahkan pendanaan program msib magang studi independen bersertifikat telat turun jadinya persiapkan dana pribadi dulu mengcover biaya hi,administrasi,1.18E+18,ulin_simjang,Fri May 10 02:20:21 +0000 2024,"['beasiswa', 'kipk', 'sering', 'telat', 'turun', 'bu', 'bahkan', 'pendanaan', 'program', 'msib', 'magang', 'studi', 'independen', 'bersertifikat', 'telat', 'turun', 'jadinya', 'persiapkan', 'dana', 'pribadi', 'dulu', 'mengcover', 'biaya', 'hi']",beasiswa kipk sering telat turun bu bahkan dana program msib magang studi independen sertifikat telat turun jadi siap dana pribadi dulu mengcover biaya hi,KIPK scholarships are often late to go down and even funding the MSIB program internships of independent studies of certified.,Negatif
Ã¢_xd_pendaftaran program msibÃ¢_xd_ hallo sobat teknik kimia info nih kemendikbud terkait program magang msib magang studi independen bersertifikat ketentuan magang msib diantaranya mahasiswa mendapat benefit berupa bbh bantuan biaya hidup mobilisasi,administrasi,1062327577,himatemia_ft,Thu May 09 16:38:34 +0000 2024,"['Ã¢_xd_pendaftaran', 'program', 'msibÃ¢_xd_', 'hallo', 'sobat', 'teknik', 'kimia', 'info', 'nih', 'kemendikbud', 'terkait', 'program', 'magang', 'msib', 'magang', 'studi', 'independen', 'bersertifikat', 'ketentuan', 'magang', 'msib', 'diantaranya', 'mahasiswa', 'mendapat', 'benefit', 'berupa', 'bbh', 'bantuan', 'biaya', 'hidup', 'mobilisasi']",xd daftar program msib xd hallo sobat teknik kimia info nih kemendikbud kait program magang msib magang studi independen sertifikat tentu magang msib antara mahasiswa dapat benefit upa bbh bantu biaya hidup mobilisasi,Ã ¢ _xd_ registration program msibã ¢ _xd_ hallo chemical engineering friend info here is related to the internship program for independent interns for independent studies.,Netral
aku studi independen agavi kak beberapa temenku yang kuliah reguler,pengalaman keseluruhan,7.33E+17,anaknya_ikjun,Thu May 09 10:32:58 +0000 2024,"['aku', 'studi', 'independen', 'agavi', 'kak', 'beberapa', 'temenku', 'yang', 'kuliah', 'reguler']",aku studi independen agavi kak beberapa temenku yang kuliah reguler,"I was independent of Agavi Sis, some of my friends who went to regular college",Netral
makin besar diri makin besar masalah masalah keluarga kuliah studi independen sedih tiap liat foto mendiang ponakan masalah sama pacar paling epic hampir dilaporin polisi wkwkwk,pengalaman keseluruhan,1.38E+18,tonystaork,Thu May 09 06:37:21 +0000 2024,"['makin', 'besar', 'diri', 'makin', 'besar', 'masalah', 'masalah', 'keluarga', 'kuliah', 'studi', 'independen', 'sedih', 'tiap', 'liat', 'foto', 'mendiang', 'ponakan', 'masalah', 'sama', 'pacar', 'paling', 'epic', 'hampir', 'dilaporin', 'polisi', 'wkwkwk']",makin besar diri makin besar masalah masalah keluarga kuliah studi independen sedih tiap liat foto mendiang ponakan masalah sama pacar paling epic hampir dilaporin polisi wkwkwk,"The greater the greater the problem of the problem of the family of the Independent Study of Sad Studies every time you see the photo of the late niece with the most epic boyfriend, almost reported by the police, wkwkwk",Positif
ugm_fess aku ngerasa butuh banget pengalaman mengembangkan diri dapet skill kalian mending msib magang studi independen,pengalaman keseluruhan,1.28E+18,UGM_FESS,Thu May 09 05:17:36 +0000 2024,"['ugm_fess', 'aku', 'ngerasa', 'butuh', 'banget', 'pengalaman', 'mengembangkan', 'diri', 'dapet', 'skill', 'kalian', 'mending', 'msib', 'magang', 'studi', 'independen']",ugm fess aku ngerasa butuh banget alam kembang diri dapet skill kalian mending msib magang studi independen,UGM_Fess I feel that it really needs the experience of developing yourself to get your skills better,Positif
 tau mitra studi independen msib mempelajari data mining mauu sekaliann persiapan skripsi makasii,proses belajar mengajar,1.05E+18,collegemenfess,Wed May 08 15:33:35 +0000 2024,"['tau', 'mitra', 'studi', 'independen', 'msib', 'mempelajari', 'data', 'mining', 'mauu', 'sekaliann', 'persiapan', 'skripsi', 'makasii']",tau mitra studi independen msib ajar data mining mauu sekaliann siap skripsi makasii,Tau Msib Independent Study Partners Study Data Mining Want to Also Preparation of thesis Makasii,Netral
magang studi independen berserikat daftarnya web kampus merdeka,pengalaman keseluruhan,1.79E+18,ghixls,Wed May 08 15:06:56 +0000 2024,"['magang', 'studi', 'independen', 'berserikat', 'daftarnya', 'web', 'kampus', 'merdeka']",magang studi independen serikat daftar web kampus merdeka,Independent Study Internships Associated the list of the Merdeka Campus Web,Netral
studi independen dulu buat dapetin ilmunya baru dipraktekkan magang paling oke sih buat punya kuota,pengalaman keseluruhan,1.62E+18,startupcampusid,Wed May 08 10:31:42 +0000 2024,"['studi', 'independen', 'dulu', 'buat', 'dapetin', 'ilmunya', 'baru', 'dipraktekkan', 'magang', 'paling', 'oke', 'sih', 'buat', 'punya', 'kuota']",studi independen dulu buat dapetin ilmu baru praktek magang paling oke sih buat punya kuota,Independent studies first to get their knowledge and then practiced the most good internship for having a quota,Positif
asik dong mau magang studi independen nih kak,pengalaman keseluruhan,1.62E+18,startupcampusid,Wed May 08 10:29:59 +0000 2024,"['asik', 'dong', 'mau', 'magang', 'studi', 'independen', 'nih', 'kak']",asik dong mau magang studi independen nih kak,"cool, want an independent study internship sis",Positif
msib dongg mau magang studi independen kak,pengalaman keseluruhan,1.62E+18,startupcampusid,Wed May 08 10:26:26 +0000 2024,"['msib', 'dongg', 'mau', 'magang', 'studi', 'independen', 'kak']",msib dongg mau magang studi independen kak,Msib Dongg Want an Independent Study Internship Sis,Netral
dicari teman seperjuangan daftar msib msib season is coming buat calon msib ngejar studi independen join grup pejuang msib startup campus ayo join sekarang grup ditutup,administrasi,1.62E+18,startupcampusid,Wed May 08 10:22:39 +0000 2024,"['dicari', 'teman', 'seperjuangan', 'daftar', 'msib', 'msib', 'season', 'is', 'coming', 'buat', 'calon', 'msib', 'ngejar', 'studi', 'independen', 'join', 'grup', 'pejuang', 'msib', 'startup', 'campus', 'ayo', 'join', 'sekarang', 'grup', 'ditutup']",cari teman juang daftar msib msib season is coming buat calon msib ngejar studi independen join grup juang msib startup campus ayo join sekarang grup tutup,searched for friends in arms Msib Msib Season is coming for MSIB candidates chasing independent studies JOIN JOIN GROUP MSIB FIRST MSIB Startup Campus Let's join now the group is closed,Positif
anak ugm daftar studi independen udah dapet surat rekomendasi ato yaa emang lama soalnya aku udah minggu laluu ugm_fess,administrasi,1.28E+18,UGM_FESS,Wed May 08 06:24:28 +0000 2024,"['anak', 'ugm', 'daftar', 'studi', 'independen', 'udah', 'dapet', 'surat', 'rekomendasi', 'ato', 'yaa', 'emang', 'lama', 'soalnya', 'aku', 'udah', 'minggu', 'laluu', 'ugm_fess']",anak ugm daftar studi independen udah dapet surat rekomendasi ato yaa emang lama soal aku udah minggu laluu ugm fess,UGM Children List of Independent Studies has got a recommendation letter or yes it's been a long time because I was already last week UGM_Fess,Negatif
 anak psikologi ikut studi independen ambil mitra mana,pengalaman keseluruhan,1.05E+18,collegemenfess,Wed May 08 02:28:39 +0000 2024,"['anak', 'psikologi', 'ikut', 'studi', 'independen', 'ambil', 'mitra', 'mana']",anak psikologi ikut studi independen ambil mitra mana,Psychology Children in Independent Studies Take Which Partner,Netral
 guys prefer magang merdeka studi independen,pengalaman keseluruhan,1.05E+18,collegemenfess,Wed May 08 00:56:22 +0000 2024,"['guys', 'prefer', 'magang', 'merdeka', 'studi', 'independen']",guys prefer magang merdeka studi independen,Guys Prefer Internship Independent Studies,Netral
pernah ikut studi independen bangkit msib batch belajar banyak banget sini silakan kalo mau nanya repliesdm,pengalaman keseluruhan,1.44E+18,haqikbr,Tue May 07 10:46:35 +0000 2024,"['pernah', 'ikut', 'studi', 'independen', 'bangkit', 'msib', 'batch', 'belajar', 'banyak', 'banget', 'sini', 'silakan', 'kalo', 'mau', 'nanya', 'repliesdm']",pernah ikut studi independen bangkit msib batch ajar banyak banget sini sila kalo mau nanya repliesdm,"have participated in an independent study of rising msib batch learning so much here, please if you want to ask repliesdm",Positif
nder kan kegiatan banyak studi independen exchange magang ngambil sc departemen kan buat nambahin justru kalo lu kuliah doang sayang banget masa mahasiswanya banyak kegiatan lu kerjain status mahasiswa,proses belajar mengajar,1.14E+18,localbil,Tue May 07 10:25:28 +0000 2024,"['nder', 'kan', 'kegiatan', 'banyak', 'studi', 'independen', 'exchange', 'magang', 'ngambil', 'sc', 'departemen', 'kan', 'buat', 'nambahin', 'justru', 'kalo', 'lu', 'kuliah', 'doang', 'sayang', 'banget', 'masa', 'mahasiswanya', 'banyak', 'kegiatan', 'lu', 'kerjain', 'status', 'mahasiswa']",nder kan giat banyak studi independen exchange magang ngambil sc departemen kan buat nambahin justru kalo lu kuliah doang sayang banget masa mahasiswa banyak giat lu kerjain status mahasiswa,"nder, there are many independent studies of internships to take the department, right to add, if you go to college, it's a pity for students to do a lot of students' activities",Positif
kamu penasaran bagaimana pengalaman belajar cybers global indonesia ayo simak testimoni peserta keseruan manfaat studi independen,Pengalaman Keseluruhan,1.40E+18,TalentHubCybers,Tue May 07 05:57:27 +0000 2024,"['kamu', 'penasaran', 'bagaimana', 'pengalaman', 'belajar', 'cybers', 'global', 'indonesia', 'ayo', 'simak', 'testimoni', 'peserta', 'keseruan', 'manfaat', 'studi', 'independen']",kamu penasaran bagaimana alam ajar cybers global indonesia ayo simak testimoni serta seru manfaat studi independen,"You are curious about how the Global Indonesia Cybers Learning Experience, let's look at the Testimonial Participants in the Common Benefits of Independent Studies",Negatif
kamu penasaran bagaimana pengalaman belajar cybers global indonesia ayo simak testimoni peserta keseruan manfaat studi independen,Pengalaman Keseluruhan,1.40E+18,TalentHubCybers,Tue May 07 05:56:49 +0000 2024,"['kamu', 'penasaran', 'bagaimana', 'pengalaman', 'belajar', 'cybers', 'global', 'indonesia', 'ayo', 'simak', 'testimoni', 'peserta', 'keseruan', 'manfaat', 'studi', 'independen']",kamu penasaran bagaimana alam ajar cybers global indonesia ayo simak testimoni serta seru manfaat studi independen,"You are curious about how the Global Indonesia Cybers Learning Experience, let's look at the Testimonial Participants in the Common Benefits of Independent Studies",Negatif
kamu penasaran bagaimana pengalaman belajar cybers global indonesia ayo simak testimoni peserta keseruan manfaat studi independen,Pengalaman Keseluruhan,1.40E+18,TalentHubCybers,Tue May 07 05:55:47 +0000 2024,"['kamu', 'penasaran', 'bagaimana', 'pengalaman', 'belajar', 'cybers', 'global', 'indonesia', 'ayo', 'simak', 'testimoni', 'peserta', 'keseruan', 'manfaat', 'studi', 'independen']",kamu penasaran bagaimana alam ajar cybers global indonesia ayo simak testimoni serta seru manfaat studi independen,"You are curious about how the Global Indonesia Cybers Learning Experience, let's look at the Testimonial Participants in the Common Benefits of Independent Studies",Negatif
kamu penasaran bagaimana pengalaman belajar cybers global indonesia ayo simak testimoni peserta keseruan manfaat studi independen,Pengalaman Keseluruhan,1.40E+18,TalentHubCybers,Tue May 07 05:37:42 +0000 2024,"['kamu', 'penasaran', 'bagaimana', 'pengalaman', 'belajar', 'cybers', 'global', 'indonesia', 'ayo', 'simak', 'testimoni', 'peserta', 'keseruan', 'manfaat', 'studi', 'independen']",kamu penasaran bagaimana alam ajar cybers global indonesia ayo simak testimoni serta seru manfaat studi independen,"You are curious about how the Global Indonesia Cybers Learning Experience, let's look at the Testimonial Participants in the Common Benefits of Independent Studies",Negatif
mau ikut msib khususnya studi independen mitra bangkit ayo jam,Pengalaman Keseluruhan,17701463,carolinecullenz,Tue May 07 02:51:14 +0000 2024,"['mau', 'ikut', 'msib', 'khususnya', 'studi', 'independen', 'mitra', 'bangkit', 'ayo', 'jam']",mau ikut msib khusus studi independen mitra bangkit ayo jam,"want to take part in MSIB, especially the independent study of Mitra Bangkit Come on",Netral
studi independen kuota banyak harusnya keterima minimal asal syarat terpenuhi kalau magang lebih selektif kuota dikit,Pengalaman Keseluruhan,1.44E+18,haqikbr,Tue May 07 01:39:30 +0000 2024,"['studi', 'independen', 'kuota', 'banyak', 'harusnya', 'keterima', 'minimal', 'asal', 'syarat', 'terpenuhi', 'kalau', 'magang', 'lebih', 'selektif', 'kuota', 'dikit']",studi independen kuota banyak harus terima minimal asal syarat penuh kalau magang lebih selektif kuota dikit,Many quota independent studies should be received at least as long as the requirements are met if the internship is more selective in a little quota,Positif
 ikut studi independen spill dong kalian studpen trs kegiatannya ngapain aja,Pengalaman Keseluruhan,1.05E+18,collegemenfess,Mon May 06 14:53:25 +0000 2024,"['ikut', 'studi', 'independen', 'spill', 'dong', 'kalian', 'studpen', 'trs', 'kegiatannya', 'ngapain', 'aja']",ikut studi independen spill dong kalian studpen trs giat ngapain aja,"join an independent spill study, please study, what are the activities",Netral
